,date,src,doi,git_hits,osf_hits,nda_hits,open_neuro,fmri,res,yr,pmcid,idx
0,20181121,PMC,10.1186/s40064-016-1758-8,0,0,0,0,0,1,2016,PMC4777971,0
1,20190111,PMC,10.1186/s40064-016-1933-y,0,0,0,0,0,1,2016,PMC4777974,1
2,20181121,PMC,10.1186/s40064-016-1890-5,0,0,0,0,0,3,2016,PMC4777976,2
3,20181121,PMC,10.1186/s40064-016-1774-8,0,0,0,0,0,9,2016,PMC4777977,3
4,20181204,PMC,10.1186/s13613-016-0121-0,0,0,0,0,0,3,2016,PMC4777978,4
5,20181204,PMC,10.1186/s40064-016-1861-x,0,0,0,0,0,11,2016,PMC4777979,5
6,20181121,PMC,10.1016/j.mex.2016.02.001,0,0,0,0,0,1,2016,PMC4777980,6
7,20181121,PMC,10.1016/j.dib.2016.02.040,0,0,0,0,0,1,2016,PMC4777981,7
8,20181121,PMC,10.1016/j.amsu.2015.12.061,0,0,0,0,0,10,2016,PMC4777982,8
9,20181121,PMC,10.1016/j.amsu.2016.02.011,0,0,0,0,0,2,2016,PMC4777983,9
10,20181121,PMC,10.1016/j.dib.2016.02.036,0,0,0,0,0,5,2016,PMC4777984,10
11,20181121,PMC,10.1016/j.redox.2016.02.005,0,0,0,0,0,2,2016,PMC4777985,11
12,20190111,PMC,10.3389/fphys.2016.00081,0,0,0,0,0,9,2016,PMC4777986,12
13,20181121,PMC,10.1038/srep20749,0,0,0,0,0,0,2016,PMC4777987,13
14,20181121,PMC,10.1186/s40064-016-1867-4,0,0,0,0,0,6,2016,PMC4777988,14
15,20181210,PMC,10.3389/fpsyg.2016.00308,0,0,0,0,0,4,2016,PMC4778011,15
16,20181207,PMC,10.1038/srep22693,0,0,0,0,0,6,2016,PMC4778012,16
17,20181210,PMC,10.1038/srep22407,0,0,0,0,0,1,2016,PMC4778013,17
18,20181210,PMC,10.1038/srep22477,0,0,0,0,0,15,2016,PMC4778014,18
19,20181207,PMC,10.1038/srep22676,0,0,0,0,0,5,2016,PMC4778015,19
20,20181210,PMC,10.1038/srep22532,0,0,0,0,0,8,2016,PMC4778016,20
21,20190422,PMC,10.1038/srep22395,0,0,0,0,0,6,2016,PMC4778017,21
22,20181121,PMC,10.1038/srep22362,0,0,0,0,0,8,2016,PMC4778018,22
23,20181207,PMC,10.1038/srep22522,0,0,0,0,0,3,2016,PMC4778019,23
24,20181121,PMC,10.1038/srep22673,0,0,0,0,1,13,2016,PMC4778020,24
25,20181204,PMC,10.1038/srep22685,0,0,0,0,0,19,2016,PMC4778021,25
26,20190424,PMC,10.1038/srep22276,0,0,0,0,0,4,2016,PMC4778022,26
27,20190424,PMC,10.1038/srep22242,0,0,0,0,0,5,2016,PMC4778023,27
28,20190424,PMC,10.1038/srep22558,0,0,0,0,0,7,2016,PMC4778024,28
29,20181206,PMC,10.1038/srep22534,0,0,0,0,0,13,2016,PMC4778025,29
30,20190424,PMC,10.1038/srep22697,0,0,0,0,0,9,2016,PMC4778026,30
31,20190424,PMC,10.1038/srep22488,0,0,0,0,0,4,2016,PMC4778027,31
32,20190424,PMC,10.1038/srep22702,0,0,0,0,0,11,2016,PMC4778028,32
33,20190422,PMC,10.1038/srep22682,0,0,0,0,0,2,2016,PMC4778029,33
34,20181113,PMC,10.1038/srep22455,0,0,0,0,0,10,2016,PMC4778030,34
35,20190424,PMC,10.1038/srep22391,0,0,0,0,0,7,2016,PMC4778031,35
36,20181113,PMC,10.1038/srep22493,0,0,0,0,0,12,2016,PMC4778032,36
37,20181113,PMC,10.1038/srep22687,0,0,0,0,0,7,2016,PMC4778033,37
38,20181114,PMC,10.1038/srep22698,0,0,0,0,0,9,2016,PMC4778034,38
39,20181113,PMC,10.1038/ncomms10682,0,0,0,0,0,4,2016,PMC4778035,39
40,20181113,PMC,10.1038/srep22459,0,0,0,0,0,5,2016,PMC4778036,40
41,20181113,PMC,10.1038/srep22546,0,0,0,0,0,6,2016,PMC4778037,41
42,20181114,PMC,10.1038/srep22561,0,0,0,0,0,14,2016,PMC4778038,42
43,20181203,PMC,10.1038/srep22689,0,0,0,0,0,3,2016,PMC4778040,43
44,20190427,PMC,10.1038/srep22555,0,0,0,0,0,16,2016,PMC4778041,44
45,20181203,PMC,10.1038/srep22700,0,0,0,0,0,4,2016,PMC4778042,45
46,20190424,PMC,10.1038/srep22686,0,0,0,0,0,4,2016,PMC4778043,46
47,20181203,PMC,10.1038/srep22405,0,0,0,0,0,10,2016,PMC4778044,47
48,20190424,PMC,10.1038/srep22575,0,0,0,0,0,3,2016,PMC4778045,48
49,20190424,PMC,10.1038/srep22549,0,0,0,0,0,6,2016,PMC4778046,49
50,20181203,PMC,10.3389/fpls.2016.00252,0,0,0,0,0,1,2016,PMC4778047,50
51,20181203,PMC,10.1038/ncomms10779,0,0,0,0,0,5,2016,PMC4778048,51
